"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_row_index","Input_ref_statement","Input_ref_title","Input_ref_url","Input_target_statement","Input_target_title","Input_target_url","Input_media_source","Input_relation_type","Answer_Category","Approve","Reject"
"3Y3CZJSZ9KT84F35LLAOEJF758BR5G","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","31HQ4X3T3SB1T34WIZV292BKUQALS6","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:34:57 PDT 2016","Mon Aug 22 03:35:36 PDT 2016","Sat Aug 27 03:35:36 PDT 2016","Mon Aug 22 12:32:04 PDT 2016","","","39","100% (268/268)","100% (268/268)","100% (268/268)","14","The American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"3Y3CZJSZ9KT84F35LLAOEJF758BR5G","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","339ANSOTR531FJJISNPNQ0SIWS4KIB","A166A2M31CW2C7","Approved","Mon Aug 22 03:49:17 PDT 2016","Mon Aug 22 03:52:58 PDT 2016","Sat Aug 27 03:52:58 PDT 2016","Mon Aug 22 12:32:04 PDT 2016","","","221","100% (229/229)","100% (229/229)","100% (229/229)","14","The American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"3Y3CZJSZ9KT84F35LLAOEJF758BR5G","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","35L9RVQFCOJFMKDAGJB4WB01Y6LHUA","A1NF6PELRKACS9","Approved","Mon Aug 22 02:57:53 PDT 2016","Mon Aug 22 02:58:12 PDT 2016","Sat Aug 27 02:58:12 PDT 2016","Mon Aug 22 12:32:04 PDT 2016","","","19","100% (82/82)","100% (82/82)","100% (82/82)","14","The American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"3Y3CZJSZ9KT84F35LLAOEJF758BR5G","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3TU5ZICBRD2U1G50W6XT9XADS2S8QK","A1CGUFW3R6M234","Approved","Mon Aug 22 04:01:17 PDT 2016","Mon Aug 22 04:01:29 PDT 2016","Sat Aug 27 04:01:29 PDT 2016","Mon Aug 22 12:32:04 PDT 2016","","","12","100% (30/30)","100% (30/30)","100% (30/30)","14","The American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"3Y3CZJSZ9KT84F35LLAOEJF758BR5G","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3W92K5RLWUI3J6IFK7K030ZU743V5W","AIQB7XXL5K2FR","Approved","Mon Aug 22 03:07:58 PDT 2016","Mon Aug 22 03:08:22 PDT 2016","Sat Aug 27 03:08:22 PDT 2016","Mon Aug 22 12:32:05 PDT 2016","","","24","100% (70/70)","100% (60/60)","100% (60/60)","14","The American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","American blacklisted national Matthew Barrett will be deported in the next three days in the light of the findings of the joint investigation team's report","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"36U4VBVNQODPPUTKMMIWMV7N4P4UR1","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","33M4IA01QG2KSIL8HTYLUM1BFX3XRI","A1DZLZE63NE1ZI","Approved","Mon Aug 22 04:11:39 PDT 2016","Mon Aug 22 04:15:54 PDT 2016","Sat Aug 27 04:15:54 PDT 2016","Mon Aug 22 12:31:26 PDT 2016","","","255","100% (298/298)","100% (298/298)","100% (298/298)","461","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected.","Former Marine's religious freedom claims rejected by appeals court.","http://www.foxnews.com/politics/2016/08/11/ex-marines-religious-freedom-claims-rejected-by-appeals-court.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29","Liberty Institute","CONTAINS","same"
"36U4VBVNQODPPUTKMMIWMV7N4P4UR1","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3LBXNTKX0RWEOIPMNCYZ311H9BXX9V","AOPG07J95DDJT","Approved","Mon Aug 22 04:10:29 PDT 2016","Mon Aug 22 04:10:39 PDT 2016","Sat Aug 27 04:10:39 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","10","100% (80/80)","100% (80/80)","100% (80/80)","461","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected.","Former Marine's religious freedom claims rejected by appeals court.","http://www.foxnews.com/politics/2016/08/11/ex-marines-religious-freedom-claims-rejected-by-appeals-court.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29","Liberty Institute","CONTAINS","omission"
"36U4VBVNQODPPUTKMMIWMV7N4P4UR1","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3PDJHANYK5HUK9N9K1D1G5MLVK2H67","A4ZPIPBDO624H","Approved","Mon Aug 22 02:25:27 PDT 2016","Mon Aug 22 02:25:54 PDT 2016","Sat Aug 27 02:25:54 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","27","100% (87/87)","100% (87/87)","100% (87/87)","461","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected.","Former Marine's religious freedom claims rejected by appeals court.","http://www.foxnews.com/politics/2016/08/11/ex-marines-religious-freedom-claims-rejected-by-appeals-court.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29","Liberty Institute","CONTAINS","omission"
"36U4VBVNQODPPUTKMMIWMV7N4P4UR1","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3QAPZX2QN4EVR8YCZRUDK06STYZ028","A166A2M31CW2C7","Approved","Mon Aug 22 02:39:11 PDT 2016","Mon Aug 22 02:51:44 PDT 2016","Sat Aug 27 02:51:44 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","753","100% (229/229)","100% (229/229)","100% (229/229)","461","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected.","Former Marine's religious freedom claims rejected by appeals court.","http://www.foxnews.com/politics/2016/08/11/ex-marines-religious-freedom-claims-rejected-by-appeals-court.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29","Liberty Institute","CONTAINS","same"
"36U4VBVNQODPPUTKMMIWMV7N4P4UR1","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3YMTUJH0DSH6AVAQ171BXQ5VANU4TM","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:43:52 PDT 2016","Mon Aug 22 03:44:46 PDT 2016","Sat Aug 27 03:44:46 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","54","100% (268/268)","100% (268/268)","100% (268/268)","461","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected.","Former Marine's religious freedom claims rejected by appeals court.","http://www.foxnews.com/politics/2016/08/11/ex-marines-religious-freedom-claims-rejected-by-appeals-court.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29","Liberty Institute","CONTAINS","same"
"3QO7EE372ONAHU5E9GC1CF5UJIVQBF","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","382M9COHEHG32AM8QI3YB83O6QUUE8","AIQB7XXL5K2FR","Approved","Mon Aug 22 03:30:19 PDT 2016","Mon Aug 22 03:30:33 PDT 2016","Sat Aug 27 03:30:33 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","14","100% (70/70)","100% (60/60)","100% (60/60)","462","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Military court upholds Marine’s bad conduct discharge over Bible verses.","http://www.washingtontimes.com/news/2016/aug/11/monifa-sterlings-bad-conduct-discharge-from-marine/?utm_source=RSS_Feed&utm_medium=RSS","Liberty Institute","CONTAINS","same"
"3QO7EE372ONAHU5E9GC1CF5UJIVQBF","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3DYGAII7PL9F784HINZ4VJ53HCQPQJ","AG7WQ3TB100SO","Approved","Mon Aug 22 03:30:20 PDT 2016","Mon Aug 22 03:30:35 PDT 2016","Sat Aug 27 03:30:35 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","15","100% (189/189)","100% (189/189)","100% (189/189)","462","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Military court upholds Marine’s bad conduct discharge over Bible verses.","http://www.washingtontimes.com/news/2016/aug/11/monifa-sterlings-bad-conduct-discharge-from-marine/?utm_source=RSS_Feed&utm_medium=RSS","Liberty Institute","CONTAINS","same"
"3QO7EE372ONAHU5E9GC1CF5UJIVQBF","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3FDJT1UU749P3VO3L36T1RODR6Y5KM","A22634OVAX2IVC","Approved","Mon Aug 22 03:35:26 PDT 2016","Mon Aug 22 03:35:32 PDT 2016","Sat Aug 27 03:35:32 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","6","100% (129/129)","100% (129/129)","100% (129/129)","462","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Military court upholds Marine’s bad conduct discharge over Bible verses.","http://www.washingtontimes.com/news/2016/aug/11/monifa-sterlings-bad-conduct-discharge-from-marine/?utm_source=RSS_Feed&utm_medium=RSS","Liberty Institute","CONTAINS","same"
"3QO7EE372ONAHU5E9GC1CF5UJIVQBF","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3QY5DC2MXRLV8OM4LTN4TQOOIR6UFN","A1NF6PELRKACS9","Approved","Mon Aug 22 02:15:02 PDT 2016","Mon Aug 22 02:15:16 PDT 2016","Sat Aug 27 02:15:16 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","14","100% (82/82)","100% (82/82)","100% (82/82)","462","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Military court upholds Marine’s bad conduct discharge over Bible verses.","http://www.washingtontimes.com/news/2016/aug/11/monifa-sterlings-bad-conduct-discharge-from-marine/?utm_source=RSS_Feed&utm_medium=RSS","Liberty Institute","CONTAINS","same"
"3QO7EE372ONAHU5E9GC1CF5UJIVQBF","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:35 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:35 PDT 2016","","","3WR9XG3T63CJCXDJO4YASUDDLQ347A","AOPG07J95DDJT","Approved","Mon Aug 22 03:39:55 PDT 2016","Mon Aug 22 03:40:08 PDT 2016","Sat Aug 27 03:40:08 PDT 2016","Mon Aug 22 12:31:27 PDT 2016","","","13","100% (80/80)","100% (80/80)","100% (80/80)","462","This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Marine's Religious Freedom Case Now Heads to Supreme Court.","http://www.charismanews.com/politics/issues/59217-marine-s-religious-freedom-case-now-heads-to-supreme-court","A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse&#44; what's to stop them from punishing service members for reading the Bible&#44; talking about their faith&#44; or praying?","Military court upholds Marine’s bad conduct discharge over Bible verses.","http://www.washingtontimes.com/news/2016/aug/11/monifa-sterlings-bad-conduct-discharge-from-marine/?utm_source=RSS_Feed&utm_medium=RSS","Liberty Institute","CONTAINS","same"
"39O0SQZVJN7NRJHO9EPLC3T3WE6R7V","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","30OG32W0SUCQ7K2ZTHRCXDBUYU2EN1","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:42:51 PDT 2016","Mon Aug 22 03:43:52 PDT 2016","Sat Aug 27 03:43:52 PDT 2016","Mon Aug 22 12:32:05 PDT 2016","","","61","100% (268/268)","100% (268/268)","100% (268/268)","15","Interior Minister Chaudhry Nisar Ali Khan on Friday said no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"39O0SQZVJN7NRJHO9EPLC3T3WE6R7V","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3LPW2N6LKT336RTFFHAV7EXBTXUU56","A166A2M31CW2C7","Approved","Mon Aug 22 03:00:33 PDT 2016","Mon Aug 22 03:02:15 PDT 2016","Sat Aug 27 03:02:15 PDT 2016","Mon Aug 22 12:32:05 PDT 2016","","","102","100% (229/229)","100% (229/229)","100% (229/229)","15","Interior Minister Chaudhry Nisar Ali Khan on Friday said no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"39O0SQZVJN7NRJHO9EPLC3T3WE6R7V","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3OS46CRSLF0Z2AITPQU5V6DU3ZGV6E","A20VG7NZ13S29U","Approved","Mon Aug 22 03:55:19 PDT 2016","Mon Aug 22 03:55:28 PDT 2016","Sat Aug 27 03:55:28 PDT 2016","Mon Aug 22 12:32:05 PDT 2016","","","9","100% (79/79)","100% (79/79)","100% (79/79)","15","Interior Minister Chaudhry Nisar Ali Khan on Friday said no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"39O0SQZVJN7NRJHO9EPLC3T3WE6R7V","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3RYC5T2D73UFJ9JHV2O409F8DYTRPN","AOPG07J95DDJT","Approved","Mon Aug 22 03:48:20 PDT 2016","Mon Aug 22 03:48:30 PDT 2016","Sat Aug 27 03:48:30 PDT 2016","Mon Aug 22 12:32:05 PDT 2016","","","10","100% (80/80)","100% (80/80)","100% (80/80)","15","Interior Minister Chaudhry Nisar Ali Khan on Friday said no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","same"
"39O0SQZVJN7NRJHO9EPLC3T3WE6R7V","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3W8CV64QJ20H2SP7I8GD0FDNLLDH9L","A2RYRS301XIZZD","Approved","Mon Aug 22 03:43:16 PDT 2016","Mon Aug 22 03:43:39 PDT 2016","Sat Aug 27 03:43:39 PDT 2016","Mon Aug 22 12:32:05 PDT 2016","","","23","100% (257/257)","100% (257/257)","100% (257/257)","15","Interior Minister Chaudhry Nisar Ali Khan on Friday said no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces.","India should clarify what lesson it wants to teach Pakistan: Nisar.","https://arynews.tv/en/nisar-responds-to-indian-minister-over-kashmir-issue/","no Pakistani can remain silent over the atrocities being committed against the people of the occupied Kashmir by the Indian forces","Criticism of the security agencies is no service to the country&#44; says Nisar.","http://aaj.tv/2016/08/criticism-of-the-security-agencies-is-no-service-to-the-country-says-nisar/","Interior Mminister","CONTAINS","omission"
