249	Regional heads of state must also block Maduro from holding the presidency of the Mercosur trade group and "relaunching" the regional bloc UNASUR, which once provided a platform for late Venezuelan President Hugo Chavez and his allies to stand together. "Those days when a club of buddies would cover each other's backs is over. South America has to stand firmly with respect to the rights of the people".	regional heads of state must also block Maduro from holding the presidency of the Mercosur trade group and "relaunching" the regional bloc UNASUR, which once provided a platform for late Venezuelan President Hugo Chavez and his allies to stand together	SAME
250	They were investigating all leads and had ruled out links to international militant groups.	they were investigating all leads	OMISSION
251	The report does "deal with other ethnic groups". "But it is fair to say that we've seen it probably at its most extreme with voting warehouses, with personation, than anywhere else".	the report does "deal with other ethnic groups"	OMISSION
252	It's the end of a long journey, or the beginning of a new one. We're off to a great start. I think Adilson said it all there – the relief on his face when he hit a good drive was a lot more than for a normal event. These guys are up for it, which is wonderful to see. I'm very excited.	It's the end of a long journey, or the beginning of a new one,	OMISSION
253	The adblocker's workaround is preventing users from seeing legitimate content, as well as adverts (TechCrunch). "We're disappointed that ad blocking companies are punishing people on Facebook as these new attempts don't just block ads but also posts from friends and Pages. This isn't a good experience for people and we plan to address the issue".	We're disappointed that ad blocking companies are punishing people on Facebook as these new attempts don't just block ads but also posts from friends and Pages,	OMISSION
254	Trump's proposals on taxes, child care and easing government regulations would benefit only corporations and rich people like him. "There is a myth out there that he will stick it to the rich and powerful because somehow he is really on the side of the little guy. Don't believe it".	Don't believe it,	OMISSION
255	"Don't believe it". "He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers. That would explode our national debt and eventually lead to massive cuts in priorities like education, health care, and environmental protection".	"Don't believe it". "He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers".	OMISSION
256	"Don't believe it". "He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers. That would explode our national debt and eventually lead to massive cuts in priorities like education, health care, and environmental protection".	He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers,	OMISSION
257	"Don't believe it". "He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers. That would explode our national debt and eventually lead to massive cuts in priorities like education, health care, and environmental protection".	He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers. That would explode our national debt and eventually lead to massive cuts in priorities like education, health care, and environmental protection.	SAME
258	"Don't believe it". "He would give trillions in tax cuts to big corporations, millionaires and Wall Street money managers. That would explode our national debt and eventually lead to massive cuts in priorities like education, health care, and environmental protection".	Don't believe it,	OMISSION
259	Something that one person finds informative may be different from what another person finds informative. This could be a news article on a current event, a story about your favorite celebrity, a piece of local news, a review of an upcoming movie, a recipe or anything that informs you.	This could be a news article on a current event	OMISSION
260	He was absolutely thrilled to be welcoming Mouyeme back to the FCB family as non-executive chairperson. "From a business point of view, with her rare blend of marketing, advertising, and overall business experience, Maserame is a fantastic addition to the leadership team. She carries significant gravitas in the industry and I know she will provide strong strategic leadership for our board and support to our executive".	he was absolutely thrilled to be welcoming Mouyeme back to the FCB family as non-executive chairperson	OMISSION
261	Our member banks are committed to playing their role in this process.	Member banks are committed to playing their role in this process	SAME
262	Myntra has a sound understanding of consumer preferences and trends specific to various categories, including sportswear. With healthy lifestyles on the rise and customers increasingly looking for fashionable and functional active wear choices, we believe the strategic acquisition of a majority stake in HRX will help in propelling the brand to the forefront of the active lifestyle wear segment.	With healthy lifestyles on the rise and customers increasingly looking for fashionable and functional active wear choices, we believe the strategic acquisition of a majority stake in HRX will help in propelling the brand to the forefront of the active lifestyle wear segment.	OMISSION
263	The price of Kuwaiti oil was down by 52 cents Thursday to reach USD 38.94 per barrel, compared with USD 39.46 the day before.	Price of Kuwaiti oil was down by 52 cents Thursday to reach USD 38.94 per barrel, compared with USD 39.46 the day before	SAME
264	Driver died after he detonated an explosive device in the backseat of a taxi as police closed in and opened fire.	Driver died after he detonated an explosive device in the backseat of a taxi as police closed in	SAME
265	The component is designed to equip young Nigerians with skills for employment and job creation.	the component is	OMISSION
266	Its current Golf, Tiguan, Touran and Passat models are not at risk from the attack. This current vehicle generation is not afflicted by the problems described.	This current vehicle generation is not afflicted by the problems described,	OMISSION
267	The time to focus on their futures. "We make progress always, but it is not always a quick process. They still have two years' contract and there is no urgency as well".	the time to focus on their futures	OMISSION
268	The time to focus on their futures. "We make progress always, but it is not always a quick process. They still have two years' contract and there is no urgency as well".	We make progress always, but it is not always a quick process. They still have two years' contract and there is no urgency as well,	SAME
269	As I sat here, I listened to the commonwealth's case and I don't believe it's necessary for me to testify in my own defense. I agree with Mr. Shargel.	I listened to the commonwealth's case and I don't believe it's necessary for me to testify,	OMISSION
270	Putting public pressure on phone manufacturers to give users more control over whether their device is communicating, "is a more interesting approach.". "A better approach for laptops would be to have a hardware 'off' switch' for privacy impacting sensors like the microphone and camera that would physically break the connection and make it impossible for the sensor to operate".	A better approach for laptops would be to have a hardware 'off' switch' for privacy impacting sensors like the microphone and camera that would physically break the connection and make it impossible for the sensor to operate,	SAME
271	Putting public pressure on phone manufacturers to give users more control over whether their device is communicating, "is a more interesting approach.". "A better approach for laptops would be to have a hardware 'off' switch' for privacy impacting sensors like the microphone and camera that would physically break the connection and make it impossible for the sensor to operate".	putting public pressure on phone manufacturers to give users more control over whether their device is communicating, "is a more interesting approach."	OMISSION
272	Crimea is part of Ukraine and it is recognized as such by the international community. We call for the avoidance of any actions that would escalate the situation there. We believe that any actions in any way, including rhetoric, including remarks, have the ability to escalate what is already a very tense situation and a very dangerous situation.	We call for the avoidance of any actions that would escalate the situation,	OMISSION
273	"We recommend that customers upgrade these 6th Gen Intel Core systems on Windows 7 and Windows 8.1 as soon as possible so that they can receive full support along with the great enhancements that come from running modern hardware with modern software". The changes would primarily affect commercial customers.	We recommend that customers upgrade these 6th Gen Intel Core systems on Windows 7 and Windows 8.1 as soon as possible so that they can receive full support along with the great enhancements that come from running modern hardware with modern software,	OMISSION
274	On Friday, in a twist, the defense called her to the stand, where she told the court she was "inexorably, ineffably in love" with Barnes.	she was "inexorably, ineffably in love" with Barnes	SAME
275	The new finding helps illuminate why the lake's fisheries are foundering. "Some people say the problem for the Lake Tanganyika fishery is 'too many fishing boats,' but our work shows the decline in fish has been going on since the 19th century. We can see this decline in the numbers of fossil fish going down in parallel with the rise in water temperature".	Some people say the problem for the Lake Tanganyika fishery is 'too many fishing boats,' but our work shows the decline in fish has been going on since the 19th century. We can see this decline in the numbers of fossil fish going down in parallel with the rise in water temperature.	SAME
276	The new finding helps illuminate why the lake's fisheries are foundering. "Some people say the problem for the Lake Tanganyika fishery is 'too many fishing boats,' but our work shows the decline in fish has been going on since the 19th century. We can see this decline in the numbers of fossil fish going down in parallel with the rise in water temperature".	Some people say the problem for the Lake Tanganyika fishery is 'too many fishing boats,' but our work shows the decline in fish has been going on since the 19th century,	OMISSION
277	The benefits are multifold, to us and to the industry. As EPF allocates more into the syariah fund, surely they would want to progressively deploy more of their funds into syariah-compliant investments.	The benefits are multifold, to us and to the industry,	OMISSION
278	The new fund would attract foreign competitors into Malaysia but also widen the opportunities for incumbents. This announcement might be a good value proposition for foreign players to jump on the bandwagon. We expect EPF to continually assess the response from the market and gradually increase the allocation for Islamic in the medium term.	The new fund would attract foreign competitors into Malaysia but also widen the opportunities for incumbents	OMISSION
279	"This is another example of Donald Trump trash-talking the United States". "What's remarkable about Trump's comments is that once again, he's echoing the talking points of Putin and our adversaries to attack American leaders and American interests, while failing to offer any serious plans to confront terrorism or make this country more secure".	Once again, he's echoing the talking points of Putin and our adversaries to attack American leaders and American interests,	OMISSION
280	The company is considering legal action against AMTC Ltd., a London-based private equity firm, for breaching the terms of an agreement to subscribe for preference shares in the former.	considering legal action against AMTC	OMISSION
281	the body was found in a stairwell not typically accessible to the public.	the body was found	OMISSION
282	As China's diplomatic policies become more and more assertive, there's a trend that these countries are gradually enhancing their vetting on Chinese investment. This is an attitude change.	As China's diplomatic policies become more and more assertive, there's a trend that these countries are gradually enhancing their vetting on Chinese investment,	SAME
283	The House "conveys its deep sense of anguish and concern over the loss of lives and critical injuries caused by the deteriorating situation,". "It is equally an imperative that urgent steps are taken to restore order and peace for the alleviation of the sufferings of the people".	The House "conveys its deep sense of anguish and concern over the loss of lives and critical injuries caused by the deteriorating situation,"	SAME
284	Gervais had "lost a grip on the subtleties that characterised The Office". "Comic characters conceived for TV very often misfire in the cinema, but there's an even more worrying development here as the line between Gervais and his embarrassing alter ego, Brent, becomes blurred".	Gervais had "lost a grip on the subtleties that characterised The Office"	OMISSION
285	This was a very busy quarter, as price competition remained intense, especially in the MVNO market. We've competed effectively with our branded, wholesale and fixed line products.	This was a very busy quarter, as price competition remained intense, especially in the MVNO market,	OMISSION
286	Cloud computing is breaking down the traditional technology barriers as business leaders and their IT departments rely on Cloud to flexibly deliver IT resources at a lower cost and faster speed. "Organisations across all industries are now free to adapt to market changes quicker and take more risks, as they are no longer bound by legacy IT constraints".	Organisations across all industries are now free to adapt to market changes quicker and take more risks, as they are no longer bound by legacy IT constraints,	OMISSION
287	There were no obvious signs of foul play, but police suspected a lightning strike killed the two during severe storms that rolled across the region early Wednesday morning.	there were no obvious signs of foul play	OMISSION
288	I want to thank the Olympic Committee for including rugby sevens in the Olympics. We hope the brand of rugby we played today has justified the inclusion of rugby.	We hope the brand of rugby we played today has justified the inclusion,	OMISSION
289	We must restructure and refocus our organization to reflect our expected level of activity and revenue generation. Unfortunately, that means we are undertaking the difficult action of laying off colleagues.	We must restructure and refocus our organization to reflect our expected level of activity and revenue generation,	OMISSION
290	Talks were due to be held Friday morning. "Our Eurostar train manager members are solid, determined and united this morning as they kick off the first phase of strike action in a fight for a decent work/life balance".	Our Eurostar train manager members are solid, determined and united this morning as they kick off the first phase of strike action in a fight for a decent work/life balance,	SAME
291	People are reporting that they are hungry for the first time.	they are hungry for the first time	SAME
292	He would respond to his admitted problems in his campaign by doing "the same thing I'm doing right now.". "At the end, it's either going to work, or I'm going to, you know, I'm going to have a very, very nice, long vacation".	At the end, it's either going to work, or I'm going to, you know, I'm going to have a very, very nice, long vacation,	SAME
293	"We never thought we'd have to go that far for them". The delays in getting the manatees to Guadeloupe had also made it a battle to keep people involved in project "Life Sirenia" motivated.	We never thought we'd have to go that far for them,	OMISSION
294	However, China's flagging economic growth could threaten Alibaba. "If there is a slowdown in the Chinese economy. ... I don't believe Alibaba is going to escape that".	If there is a slowdown in the Chinese economy. ... I don't believe Alibaba is going to escape that,	SAME
295	But such coverage isn't guaranteed and may only be available to firms with healthier employees. "Our concern is, is it really appropriate for a business of that size to be taking the risk? They're simply taking themselves out of the rules of the ACA, creating an imbalance in the market".	t guaranteed and may only be available to firms with healthier employees	OMISSION
296	Investors are right to express their concern directly to the board of McDonald's, and now as individuals we can too, using this new web tool. Improved animal welfare practices are a far more sensible way to prevent disease than antibiotic overuse. We hope this action will encourage McDonald's to supersize their ambition – now is the time for action.	We hope this action will encourage McDonald's to supersize their ambition,	OMISSION
297	Two small bombs exploded in the tourist beach town of Patong on Phuket island and two more in Phang Nga, another tourist region north of Phuket on Friday.	Two small bombs exploded in the tourist beach town of Patong on Phuket island and two more in Phang Nga, another tourist region north of Phuket	SAME
298	This anime-inspired lens has already expired, and won't be put back into circulation. Lenses are meant to be playful and never to offend.	Lenses are meant to be playful and never to offend,	OMISSION
299	This anime-inspired lens has already expired, and won't be put back into circulation. Lenses are meant to be playful and never to offend.	This anime-inspired lens has already expired, and won't be put back into circulation,	OMISSION
300	He would like to see US citizens suspected of terrorist activity tried in military tribunals at Guantanamo Bay - something that has never been done before. "I know that they want to try [American terror suspects] in our regular court systems, and I don't like that at all. I don't like that at all. I would say they could be tried [in Guantanamo], that would be fine".	I don't like that at all	OMISSION
301	The government should pay more attention to the insurgency problem because "it is driving the present and prospective investors away from Mindanao.". "The closure of plantations will lead to unemployment and then to poverty".	the government should pay more attention to the insurgency problem because "it is driving the present and prospective investors away from Mindanao."	OMISSION
302	The government should pay more attention to the insurgency problem because "it is driving the present and prospective investors away from Mindanao.". "The closure of plantations will lead to unemployment and then to poverty".	The closure of plantations will lead to unemployment and then to poverty,	OMISSION
303	If South Sudan is turned into a U.N. protectorate, then this is not the end of the game but the beginning. It will begin with South Sudan, but it will end up with all of us being turned into new colonies.	If South Sudan is turned into a U.N. protectorate, then this is not the end of the game but the beginning,	OMISSION
304	The time is right for Jan Åstrand to return to a non-executive role, leaving chief executive Russell Down in day-to-day control of the business.	the time is right for Jan Åstrand to return to a non-executive role	OMISSION
305	"Strong demand for our new Pascal-generation GPUs and surging interest in deep learning drove record results". He expected deep learning to drive growth in the current quarter as well.	Strong demand for our new Pascal-generation GPUs and surging interest in deep learning drove record results,	OMISSION
306	Leaning on its users to cover the loss is the best way to avoid insolvency that would tie up deposits with legal proceedings for years.	leaning on its users to cover the loss is the best way to avoid insolvency	SAME
307	"I just hope this will not affect relations between the two peoples". "There are virtually no diplomatic relations between Russia and Ukraine".	there are virtually no diplomatic relations between Russia and Ukraine.	SAME
308	There had been "issues around scheduling" - notably the late-night finals - but with his organisation desperate for positive news after a grim year he will hope things pick up through the day.	there had been "issues around scheduling."	OMISSION
309	The residents were relying on underground water sources.	residents were relying on underground water sources	SAME
310	"For the first preseason game – the first two plays – you're going to get probably five kids that are going to get wishes for life". The winning bidders already had selected their plays. "One of them asked a very good question: If the other team knows that we're picking the play, are they going to expect something like a gadget".	One of them asked a very good question: If the other team knows that we're picking the play, are they going to expect something like a gadget,	OMISSION
311	"You're by yourself and all you have in your hand is your script and your dream – whatever that thing is, your voice – and you're surrounded by fear". "I've worked very hard to use my art to combat injustices everywhere I see them. That's my voice... and having institutions like Sundance support those things is everything".	I've worked very hard to use my art to combat injustices everywhere I see them. That's my voice... and having institutions like Sundance support those things is everything.	SAME
312	"You're by yourself and all you have in your hand is your script and your dream – whatever that thing is, your voice – and you're surrounded by fear". "I've worked very hard to use my art to combat injustices everywhere I see them. That's my voice... and having institutions like Sundance support those things is everything".	You're by yourself and all you have in your hand is your script and your dream – whatever that thing is, your voice – and you're surrounded by fear,	OMISSION
313	He plans to take his defamation fight against the estate of slain Navy SEAL Chris Kyle to the U.S. Supreme Court.	he plans to take his defamation fight against the estate of slain Navy SEAL Chris Kyle to the U	OMISSION
314	I think tiny homes are really interesting because one of the things we've seen, as people design and personalize them, is that their values are reflected in their home space. What's cool about tiny homes is that the entire space is sort of a broadcast of some sort of value that you hold in relation to homes, sustainability, and how you're living your life.	What's cool about tiny homes is that the entire space is sort of a broadcast of some sort of value that you hold in relation to homes, sustainability, and how you're living your life,	SAME
315	The system allows researchers to resolve details far smaller than the wavelength of light, representing a powerful and versatile new laboratory tool. "The wave nature of light restricts the resolution of conventional light microscopy to about 200 nanometers, making details of subcellular structures and protein assemblies unresolvable".	The wave nature of light restricts the resolution of conventional light microscopy to about 200 nanometers, making details of subcellular structures and protein assemblies unresolvable,	OMISSION
316	"It's been a hell of a career". "It's crazy to think about but It's also really cool because I've been able to do everything that I ever wanted".	It's been a hell of a career,	SAME
317	"I believe our stand is a space that really gives spirit to the whole of the Roman summer". "Today contact, communication, is evangelization. By communicating we are certainly evangelising".	"I believe our stand is a space that really gives spirit to the whole of the Roman summer". "Today contact, communication, is evangelization".	SAME
318	"After Friday prayers, a mob turned violent and attacked the police party that was deployed in the town to maintain law and order and started pelting stones on them. 12 people were injured in these". "A duty magistrate who was there on the duty with the police was hit on head with the stones".	After Friday prayers, a mob turned violent and attacked the police party that was deployed in the town to maintain law and order and started pelting stones on them. 12 people were injured in these	OMISSION
319	Football is the furthest thing from his mind when it comes to the speedy junior. "His focus and our focus is him winning the gold medal, and we'll figure it out from there".	football is the furthest thing from his mind when it comes to the speedy junior	OMISSION
320	The study implies that the causation occurs with gas plants being added first, which then makes renewable projects more easy to integrate. "It's an enabling factor".	the study implies that the causation occurs with gas plants being added first, which then makes renewable projects more easy to integrate	SAME
321	The study implies that the causation occurs with gas plants being added first, which then makes renewable projects more easy to integrate. "It's an enabling factor".	It's an enabling factor,	OMISSION
322	"This was actually surprising even to those of us who did research in this area, even though we had an idea that lifestyle was poor". That paper had a section on childhood heart health that was not very detailed.	This was actually surprising even to those of us who did research in this area, even though we had an idea that lifestyle was poor,	OMISSION
323	The cost of most inputs continued to remain benign for the second straight quarter. "The company delivered a robust operational performance in adverse macroeconomic conditions. Its operational performance was also supported by deflationary energy prices. The macroeconomic headwinds still persist and the uncertain global macro factors pose several challenges. The high level of imports continue to impact domestic sales volumes".	The macroeconomic headwinds still persist and the uncertain global macro factors pose several challenges,	OMISSION
324	At Rivigo, it's very important to us to demonstrate our commitment with action, which is why we aim to have the largest fleet in the industry. This order is a testimony of our commitment to offer the best in services and thus create value for our customers.	This order is a testimony of our commitment to offer the best in services and thus create value for our customers.	OMISSION
325	Sweden submitted a formal request in January to interview Mr Assange, and a reminder in June. "It means that a questioning can make the case go forward. This is decisive to be able to take a decision whether to formally charge him or not".	It means that a questioning can make the case go forward. This is decisive to be able to take a decision whether to formally charge him or not.	OMISSION
326	Ohio's law would not force any of its 28 health centers in the state to close but the legislation would deprive thousands of patients of access to HIV tests, breast and cervical cancer screenings and other prevention and education initiatives.	Ohio's law would not force any of its 28 health centers in the state to close	OMISSION
327	During the next decade, we will begin the harvest of space resources from asteroids. We are changing the paradigm of business operations in space, from one where our customers carry everything with them, to one in which the supplies they need are waiting for them when they get there.	We are changing the paradigm of business operations in space, from one where our customers carry everything with them, to one in which the supplies they need are waiting for them when they get there,	SAME
328	I hope Real will come for me, I'm still waiting. If Real Madrid are interested in you then of course you will be happy, but right now I am still a Newcastle player.	I hope Real will come for me,	OMISSION
329	waters began rising before dawn Friday in Osyka (oh-SY'-kuh)	waters began rising before dawn Friday in Osyka	SAME
330	"It's easy for me to say when it's about someone else". "Listen, it was all very flattering talk that was buzzing around, but I'm still loving acting. I'm still an actor".	It's easy for me to say when it's about someone else,	OMISSION
331	"It's easy for me to say when it's about someone else". "Listen, it was all very flattering talk that was buzzing around, but I'm still loving acting. I'm still an actor".	Listen, it was all very flattering talk that was buzzing around, but I'm still loving acting. I'm still an actor.	SAME
332	It looked forward to the negotiations with Unifor, which replaced the Canadian Auto Workers union in 2013 after it merged with other unions in the communications, energy and paper industries. "These negotiations are an important first hurdle in building a business case for future investments in Canada. This business case will also include other partners, such as government, suppliers and our communities".	it looked forward to the negotiations with Unifor, which replaced the Canadian Auto Workers union in 2013 after it merged with other unions in the communications, energy and paper industries	SAME
333	We approach the process with a shared goal – to pursue long-term viability for Canadian auto manufacturing. The global landscape has significantly changed in four years, and through our discussions we'll need to find innovative ways to be competitive and support our employees' quality of life.	We approach the process with a shared goal – to pursue long-term viability for Canadian auto manufacturing,	OMISSION
334	The Discovery was being made more premium and would be brought "deliberately closer to Range Rover". "There will be a premium execution in Discovery, more Range Rover-like. But we need to not confuse and get the balance right".	the Discovery was being made more premium and would be brought "deliberately closer to Range Rover"	OMISSION
335	"We're not going to make cars any bigger". These are "all things we're developing".	These are "all things we're developing"	OMISSION
336	"We're not going to make cars any bigger". These are "all things we're developing".	We're not going to make cars any bigger.	SAME
337	It's become an obsession with the photographers. I think they look at it as an iconic shot, as something that you can probably sell. I don't think it's something the athletes would probably do on their own.	It's become an obsession with the photographers.	OMISSION
338	"Many of the same tools we use to model climate change on Earth can be adapted to study climates on other planets, both past and present". "These results show ancient Venus may have been a very different place than it is today".	Many of the same tools we use to model climate change on Earth can be adapted to study climates on other planets, both past and present,	OMISSION
339	"It is very rare". A similar elephant was caught on camera a few years ago and in 2015 in Sabah.	A similar elephant was caught on camera a few years ago and in 2015 in Sabah	SAME
340	"There was a frontal boundary moving across the central plains that caused bad weather conditions in that region at the time of the turbulence". "Even though all flight crew were injured in some way, as far as I know, they all maintained their calm and never cracked".	There was a frontal boundary moving across the central plains that caused bad weather conditions in that region at the time of the turbulence,	OMISSION
341	The decline of the island fox, one of America's rarest mammals, was rapid and severe. Captive rearing, an unprecedented emergency action was critical to saving the species. Efforts to restore balance to the island ecosystem ensured their survival.	The decline of the island fox, one of America's rarest mammals, was rapid and severe,	OMISSION
342	The remarkably rapid recovery of the island fox shows the power of partnership, focus, and science. Many aspects of this recovery effort – from its scientific rigor to the collaborative enterprise that drove it – can serve as model to advance conservation elsewhere.	The remarkably rapid recovery of the island fox shows the power of partnership, focus, and science,	OMISSION
343	The findings did not suggest that Matthew Barrett was a spy but he was found in objectionable activities.	the findings did not suggest that Matthew Barrett was a spy	SAME
344	The American national was blacklisted by Pakistan in 2011 and was later deported from the country.	the American national was blacklisted by Pakistan in 2011	OMISSION
345	Some of the information requested could be "embarrassing" and subject to redaction under a "common law privacy" act, but does not state (at least in the part of the letter it released) which part of which request it believes could result in embarrassing records being released.	some of the information requested could be "embarrassing"	OMISSION
346	Although people often socially interact and use social media in the same time period, people understand they are different things. People feel a sense of relatedness when they're interacting face to face, but using social media does not make them feel connected.	People feel a sense of relatedness when they're interacting face to face, but using social media does not make them feel connected,	SAME
347	The party had been right to launch an appeal. "The Labour Party welcomes the decision of the appeal court. The party has said consistently throughout this process that we would defend vigorously the decisions of the NEC".	the party had been right to launch an appeal	OMISSION
348	"I have gone through this treatment once before a few years back and I know it would make it extremely difficult to continue to perform my duties as a cabinet minister". While he enjoys serving in cabinet, his health has to come first and the Sask.	I have gone through this treatment once before a few years back and I know it would make it extremely difficult to continue to perform my duties as a cabinet minister,	SAME
349	The decision was made out of a desire for others to step in after his years of service. "I have been doing this for a long time, so I think it's time for me to step back in order for others to have a chance to serve in cabinet. Our government is fortunate to have a large and talented caucus, including many new members who were elected for the first time earlier this year, so this is a great opportunity for renewal".	I have been doing this for a long time, so I think it's time for me to step back in order for others to have a chance to serve in cabinet,	OMISSION
350	The decision was made out of a desire for others to step in after his years of service. "I have been doing this for a long time, so I think it's time for me to step back in order for others to have a chance to serve in cabinet. Our government is fortunate to have a large and talented caucus, including many new members who were elected for the first time earlier this year, so this is a great opportunity for renewal".	I have been doing this for a long time, so I think it's time for me to step back in order for others to have a chance to serve in cabinet. Our government is fortunate to have a large and talented caucus, including many new members who were elected for the first time earlier this year, so this is a great opportunity for renewal.	SAME
351	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton,	OMISSION
352	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do. He was the most valuable player.	OMISSION
353	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton.	OMISSION
354	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do,	OMISSION
355	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do.	OMISSION
356	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do. He was the most valuable player,	OMISSION
357	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS.	OMISSION
358	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	he meant exactly what he said	OMISSION
359	He meant exactly what he said when he said Obama was the "founder of ISIS" and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton.	OMISSION
360	"No, Barack Obama is not the founder of ISIS". "It can be difficult to muster outrage as frequently as Donald Trump should cause it, but his smear against President Obama requires it".	No, Barack Obama is not the founder of ISIS,	OMISSION
361	"No, Barack Obama is not the founder of ISIS". "It can be difficult to muster outrage as frequently as Donald Trump should cause it, but his smear against President Obama requires it".	it can be difficult to muster outrage as frequently as Donald Trump should cause it, but his smear against President Obama requires it.	SAME
362	"right now, the American economy is only working for the rigged system in Washington and on Wall Street, yet Hillary Clinton is running to keep things as they are". Clinton's plans will damage the economy by raising taxes, increasing spending and killing jobs.	Clinton's plans will damage the economy by raising taxes, increasing spending and killing jobs	OMISSION
363	"right now, the American economy is only working for the rigged system in Washington and on Wall Street, yet Hillary Clinton is running to keep things as they are". Clinton's plans will damage the economy by raising taxes, increasing spending and killing jobs.	right now, the American economy is only working for the rigged system in Washington and on Wall Street, yet Hillary Clinton is running to keep things as they are.	OMISSION
364	Driver was quickly identified as the person in the so-called martyrdom video and that he planned an attack within 72 hours.	he planned an attack within 72 hours	OMISSION
365	Her department had used most of that money and that it would be gone by the end of August. "The failure to pass a Zika emergency supplemental has forced the administration to choose between delaying critical vaccine development work and raiding other worthy government programs to temporarily avoid these delays".	her department had used most of that money	OMISSION
366	Her department had used most of that money and that it would be gone by the end of August. "The failure to pass a Zika emergency supplemental has forced the administration to choose between delaying critical vaccine development work and raiding other worthy government programs to temporarily avoid these delays".	it would be gone by the end of August. "The failure to pass a Zika emergency supplemental has forced the administration to choose between delaying critical vaccine development work and raiding other worthy government programs to temporarily avoid these delays".	SAME
367	Her jobs and tax plans would better help middle-class Americans than the plans released earlier this week by Republican rival Donald Trump.	her jobs and tax plans would better help middle-class Americans	OMISSION
368	Van Acker had a "serious gastrointestinal infection a few weeks ago,". She has not fully recovered. It makes it difficult for her to go through long periods of sustained effort.	Van Acker had a "serious gastrointestinal infection a few weeks ago,"	OMISSION
369	Van Acker had a "serious gastrointestinal infection a few weeks ago,". She has not fully recovered. It makes it difficult for her to go through long periods of sustained effort.	She has not fully recovered. It makes it difficult for her to go through long periods of sustained effort,	OMISSION
370	It would be "a horrible day" if Ms. Clinton were elected and picked a tiebreaking justice for the Supreme Court. "If she gets to pick her judges, nothing you can do, folks. Although the Second Amendment people – maybe there is, I don't know".	If she gets to pick her judges, nothing you can do, folks,	OMISSION
371	Asia Pacific markets are set to finish the week on a high following strong leads from European and US investors. Industrial commodities rose, led by oil, and overnight trading displayed 'risk on' characteristics despite the lack of an obvious trigger. Important data from China may change the course of the trading day.	Asia Pacific markets are set to finish the week on a high following strong leads from European and US investors,	OMISSION
372	"All sides have had to compromise to get to the point where we are". In about a week, they're scheduled to get together for a hands-on test event to finalize the test plan.	In about a week, they're scheduled to get together for a hands-on test event to finalize the test plan	SAME
