"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_row_index","Input_ref_statement","Input_ref_title","Input_ref_url","Input_target_statement","Input_target_title","Input_target_url","Input_media_source","Input_relation_type","Answer_Category","Approve","Reject"
"3GITHABACYLVQKSQAVR97S7LMMMN2M","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3H7Z272LX784GBO4QIR8EX69CMHLP5","A2XFO0X6RCS98M","Approved","Tue Sep 13 05:00:25 PDT 2016","Tue Sep 13 05:02:15 PDT 2016","Sun Sep 18 05:02:15 PDT 2016","Wed Sep 14 07:52:36 PDT 2016","","","110","100% (469/469)","100% (469/469)","100% (469/469)","243","Both governments are looking into the possibility of getting two more vessels&#44; this time the bigger ones. We're in the middle of dialogue between the two sides&#44; they are still discussing details and we need a little more time.","Japan prepares to deliver two coastguard ships to Philippines to patrol South China Sea.","http://www.scmp.com/news/asia/southeast-asia/article/2003036/japan-prepares-deliver-two-coastguard-ships-philippines","Both governments are looking into the possibility of getting two more vessels&#44; this time the bigger ones&#44;","Japan in talks to deliver two coast guard ships to Philippines.","http://www.channelnewsasia.com/news/asiapacific/japan-in-talks-to-deliver/3036834.html?cid=cna_flip_070214","Japan's foreign ministry","CONTAINS","omission"
"3GITHABACYLVQKSQAVR97S7LMMMN2M","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3X1FV8S5JXS1Z37Z133R7XQJ2T7GVQ","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:20:16 PDT 2016","Tue Sep 13 05:21:51 PDT 2016","Sun Sep 18 05:21:51 PDT 2016","Wed Sep 14 07:52:35 PDT 2016","","","95","100% (417/417)","100% (417/417)","100% (417/417)","243","Both governments are looking into the possibility of getting two more vessels&#44; this time the bigger ones. We're in the middle of dialogue between the two sides&#44; they are still discussing details and we need a little more time.","Japan prepares to deliver two coastguard ships to Philippines to patrol South China Sea.","http://www.scmp.com/news/asia/southeast-asia/article/2003036/japan-prepares-deliver-two-coastguard-ships-philippines","Both governments are looking into the possibility of getting two more vessels&#44; this time the bigger ones&#44;","Japan in talks to deliver two coast guard ships to Philippines.","http://www.channelnewsasia.com/news/asiapacific/japan-in-talks-to-deliver/3036834.html?cid=cna_flip_070214","Japan's foreign ministry","CONTAINS","omission"
"3I4E7AFQ2KZTRTVIECJDF8ZUDFUTJG","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3LJ7UR74RHE8FI564BFZORZ3QMZ4NF","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:24:49 PDT 2016","Tue Sep 13 05:25:04 PDT 2016","Sun Sep 18 05:25:04 PDT 2016","Wed Sep 14 07:54:31 PDT 2016","","","15","100% (417/417)","100% (417/417)","100% (417/417)","465","Poor consumer sentiment&#44; a lacklustre economic backdrop and hallmarking regulations all weighed on demand.","Gold investment touches record H1 levels in 2016’.","http://www.gulf-times.com/story/506799/Gold-investment-touches-record-H1-levels-in-2016","hallmarking regulations all weighed on demand","Gold investment hits record first-half levels in 2016 -WGC.","http://www.reuters.com/article/gold-wgc-idUSL8N1AS3DI?feedType=RSS&feedName=basicMaterialsSector","World Gold Council","CONTAINS","omission"
"3I4E7AFQ2KZTRTVIECJDF8ZUDFUTJG","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3LKC68YZ3A4265O2FWLVY8IZ0P1OWY","A3GLUDQZGEJL5G","Approved","Tue Sep 13 05:22:36 PDT 2016","Tue Sep 13 05:24:23 PDT 2016","Sun Sep 18 05:24:23 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","107","100% (165/165)","100% (150/150)","100% (148/148)","465","Poor consumer sentiment&#44; a lacklustre economic backdrop and hallmarking regulations all weighed on demand.","Gold investment touches record H1 levels in 2016’.","http://www.gulf-times.com/story/506799/Gold-investment-touches-record-H1-levels-in-2016","hallmarking regulations all weighed on demand","Gold investment hits record first-half levels in 2016 -WGC.","http://www.reuters.com/article/gold-wgc-idUSL8N1AS3DI?feedType=RSS&feedName=basicMaterialsSector","World Gold Council","CONTAINS","omission"
"3I4E7AFQ2KZTRTVIECJDF8ZUDFUTJG","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3R2PKQ87NW9W57JLDZ235DKMQDMMI6","A3G00Q5JV2BE5G","Approved","Tue Sep 13 05:18:25 PDT 2016","Tue Sep 13 05:19:04 PDT 2016","Sun Sep 18 05:19:04 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","39","100% (129/129)","100% (129/129)","100% (129/129)","465","Poor consumer sentiment&#44; a lacklustre economic backdrop and hallmarking regulations all weighed on demand.","Gold investment touches record H1 levels in 2016’.","http://www.gulf-times.com/story/506799/Gold-investment-touches-record-H1-levels-in-2016","hallmarking regulations all weighed on demand","Gold investment hits record first-half levels in 2016 -WGC.","http://www.reuters.com/article/gold-wgc-idUSL8N1AS3DI?feedType=RSS&feedName=basicMaterialsSector","World Gold Council","CONTAINS","omission"
"3I4E7AFQ2KZTRTVIECJDF8ZUDFUTJG","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3WAKVUDHUWHITV7Y3APS5YB7PJBU78","A2XFO0X6RCS98M","Approved","Tue Sep 13 05:14:00 PDT 2016","Tue Sep 13 05:16:04 PDT 2016","Sun Sep 18 05:16:04 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","124","100% (469/469)","100% (469/469)","100% (469/469)","465","Poor consumer sentiment&#44; a lacklustre economic backdrop and hallmarking regulations all weighed on demand.","Gold investment touches record H1 levels in 2016’.","http://www.gulf-times.com/story/506799/Gold-investment-touches-record-H1-levels-in-2016","hallmarking regulations all weighed on demand","Gold investment hits record first-half levels in 2016 -WGC.","http://www.reuters.com/article/gold-wgc-idUSL8N1AS3DI?feedType=RSS&feedName=basicMaterialsSector","World Gold Council","CONTAINS","omission"
"3I4E7AFQ2KZTRTVIECJDF8ZUDFUTJG","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3ZV9H2YQQD8DKGVGWY13A5KO5XN3WY","A2M3KQ9CKP7YW","Approved","Tue Sep 13 04:49:34 PDT 2016","Tue Sep 13 04:51:13 PDT 2016","Sun Sep 18 04:51:13 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","99","100% (74/74)","100% (74/74)","100% (74/74)","465","Poor consumer sentiment&#44; a lacklustre economic backdrop and hallmarking regulations all weighed on demand.","Gold investment touches record H1 levels in 2016’.","http://www.gulf-times.com/story/506799/Gold-investment-touches-record-H1-levels-in-2016","hallmarking regulations all weighed on demand","Gold investment hits record first-half levels in 2016 -WGC.","http://www.reuters.com/article/gold-wgc-idUSL8N1AS3DI?feedType=RSS&feedName=basicMaterialsSector","World Gold Council","CONTAINS","omission"
"3CZH926SICE1ZSU0LA7EAKAAS8I4EB","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","33SA9F9TRXVGUEBDLIIZTWOLWMSEWF","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:16:05 PDT 2016","Tue Sep 13 05:16:10 PDT 2016","Sun Sep 18 05:16:10 PDT 2016","Wed Sep 14 07:52:36 PDT 2016","","","5","100% (417/417)","100% (417/417)","100% (417/417)","244","&#34;Based on that stand&#44; FDAM will no longer be with FFM28 starting from the second the Constitution was violated and insulted through the recognition of works that are not in the national language for national-level awards&#34;. The national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films.","Allowing non-BM films in FFM award categories insults Constitution.","http://www.themalaymailonline.com/malaysia/article/fdam-allowing-non-bm-films-in-ffm-award-contest-insults-constitution","the national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films","Film director backs FFM awards change&#44; but maintains resignation from association’s board.","http://www.themalaymailonline.com/malaysia/article/film-director-backs-ffm-awards-change-but-maintains-resignation-from-associ","other","CONTAINS","omission"
"3CZH926SICE1ZSU0LA7EAKAAS8I4EB","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3EFE17QCRC6Z77L6REG4HAIDIQRSHZ","A2XFO0X6RCS98M","Approved","Tue Sep 13 05:21:55 PDT 2016","Tue Sep 13 05:23:28 PDT 2016","Sun Sep 18 05:23:28 PDT 2016","Wed Sep 14 07:52:36 PDT 2016","","","93","100% (469/469)","100% (469/469)","100% (469/469)","244","&#34;Based on that stand&#44; FDAM will no longer be with FFM28 starting from the second the Constitution was violated and insulted through the recognition of works that are not in the national language for national-level awards&#34;. The national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films.","Allowing non-BM films in FFM award categories insults Constitution.","http://www.themalaymailonline.com/malaysia/article/fdam-allowing-non-bm-films-in-ffm-award-contest-insults-constitution","the national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films","Film director backs FFM awards change&#44; but maintains resignation from association’s board.","http://www.themalaymailonline.com/malaysia/article/film-director-backs-ffm-awards-change-but-maintains-resignation-from-associ","other","CONTAINS","omission"
"3CZH926SICE1ZSU0LA7EAKAAS8I4EB","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3OWEPKL089D5Y5NP69D6R3JDHOS7N5","A3N7R7P9HP2YB6","Approved","Tue Sep 13 05:30:26 PDT 2016","Tue Sep 13 05:30:32 PDT 2016","Sun Sep 18 05:30:32 PDT 2016","Wed Sep 14 07:52:36 PDT 2016","","","6","100% (39/39)","100% (39/39)","100% (39/39)","244","&#34;Based on that stand&#44; FDAM will no longer be with FFM28 starting from the second the Constitution was violated and insulted through the recognition of works that are not in the national language for national-level awards&#34;. The national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films.","Allowing non-BM films in FFM award categories insults Constitution.","http://www.themalaymailonline.com/malaysia/article/fdam-allowing-non-bm-films-in-ffm-award-contest-insults-constitution","the national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films","Film director backs FFM awards change&#44; but maintains resignation from association’s board.","http://www.themalaymailonline.com/malaysia/article/film-director-backs-ffm-awards-change-but-maintains-resignation-from-associ","other","CONTAINS","omission"
"3CZH926SICE1ZSU0LA7EAKAAS8I4EB","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3X4JMASXCMAPFLY8IKNOLT9WSL8B0K","AOHR3NW1NV23F","Approved","Tue Sep 13 05:30:49 PDT 2016","Tue Sep 13 05:30:56 PDT 2016","Sun Sep 18 05:30:56 PDT 2016","Wed Sep 14 07:52:36 PDT 2016","","","7","100% (136/136)","100% (114/114)","100% (104/104)","244","&#34;Based on that stand&#44; FDAM will no longer be with FFM28 starting from the second the Constitution was violated and insulted through the recognition of works that are not in the national language for national-level awards&#34;. The national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films.","Allowing non-BM films in FFM award categories insults Constitution.","http://www.themalaymailonline.com/malaysia/article/fdam-allowing-non-bm-films-in-ffm-award-contest-insults-constitution","the national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films","Film director backs FFM awards change&#44; but maintains resignation from association’s board.","http://www.themalaymailonline.com/malaysia/article/film-director-backs-ffm-awards-change-but-maintains-resignation-from-associ","other","CONTAINS","omission"
"3CZH926SICE1ZSU0LA7EAKAAS8I4EB","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3YWRV122CS0MT9CHDFHYJY7203AU8O","A1ELYVM5GQIBM0","Approved","Tue Sep 13 05:01:00 PDT 2016","Tue Sep 13 05:01:31 PDT 2016","Sun Sep 18 05:01:31 PDT 2016","Wed Sep 14 07:52:36 PDT 2016","","","31","100% (23/23)","100% (23/23)","100% (20/20)","244","&#34;Based on that stand&#44; FDAM will no longer be with FFM28 starting from the second the Constitution was violated and insulted through the recognition of works that are not in the national language for national-level awards&#34;. The national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films.","Allowing non-BM films in FFM award categories insults Constitution.","http://www.themalaymailonline.com/malaysia/article/fdam-allowing-non-bm-films-in-ffm-award-contest-insults-constitution","the national language is the Malay language and as such&#44; national-level awards at the 28th FFM this year should only be open to Malay-language films","Film director backs FFM awards change&#44; but maintains resignation from association’s board.","http://www.themalaymailonline.com/malaysia/article/film-director-backs-ffm-awards-change-but-maintains-resignation-from-associ","other","CONTAINS","same"
"3IQ9O0AYW6ZXWIBCWUYD37KU005TI4","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","32ZKVD547FOLWDX51757NR73VWF3BS","A2XFO0X6RCS98M","Approved","Tue Sep 13 05:06:34 PDT 2016","Tue Sep 13 05:09:03 PDT 2016","Sun Sep 18 05:09:03 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","149","100% (469/469)","100% (469/469)","100% (469/469)","466","I don't think anything would eclipse London. There were many dark&#44; dark&#44; days after my comeback but I would say this is my greatest achievement.","Britain's Grainger denied as Poland win double sculls gold.","http://www.channelnewsasia.com/news/sport/olympics-britain-s/3034988.html?cid=cna_flip_070214","I don't think anything would eclipse London&#44;","Grainger hails rowing silver in Rio as unbeaten Kiwi pair cruise.","http://www.businessinsider.com/afp-grainger-hails-rowing-silver-in-rio-as-unbeaten-kiwi-pair-cruise-2016-8","Grainger","CONTAINS","omission"
"3IQ9O0AYW6ZXWIBCWUYD37KU005TI4","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3IJXV6UZ1XKN2NWDI7YKRCEWW1QIRX","A3N7R7P9HP2YB6","Approved","Tue Sep 13 05:27:33 PDT 2016","Tue Sep 13 05:27:40 PDT 2016","Sun Sep 18 05:27:40 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","7","100% (39/39)","100% (39/39)","100% (39/39)","466","I don't think anything would eclipse London. There were many dark&#44; dark&#44; days after my comeback but I would say this is my greatest achievement.","Britain's Grainger denied as Poland win double sculls gold.","http://www.channelnewsasia.com/news/sport/olympics-britain-s/3034988.html?cid=cna_flip_070214","I don't think anything would eclipse London&#44;","Grainger hails rowing silver in Rio as unbeaten Kiwi pair cruise.","http://www.businessinsider.com/afp-grainger-hails-rowing-silver-in-rio-as-unbeaten-kiwi-pair-cruise-2016-8","Grainger","CONTAINS","omission"
"3IQ9O0AYW6ZXWIBCWUYD37KU005TI4","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3K3R2QNK8B4M7EVRI7NCJU2DK939U3","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:19:40 PDT 2016","Tue Sep 13 05:19:58 PDT 2016","Sun Sep 18 05:19:58 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","18","100% (417/417)","100% (417/417)","100% (417/417)","466","I don't think anything would eclipse London. There were many dark&#44; dark&#44; days after my comeback but I would say this is my greatest achievement.","Britain's Grainger denied as Poland win double sculls gold.","http://www.channelnewsasia.com/news/sport/olympics-britain-s/3034988.html?cid=cna_flip_070214","I don't think anything would eclipse London&#44;","Grainger hails rowing silver in Rio as unbeaten Kiwi pair cruise.","http://www.businessinsider.com/afp-grainger-hails-rowing-silver-in-rio-as-unbeaten-kiwi-pair-cruise-2016-8","Grainger","CONTAINS","same"
"3IQ9O0AYW6ZXWIBCWUYD37KU005TI4","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3PH3VY7DJLYE5929H5WCE6P3KSOZWT","AW4AHMQ7EN4QI","Approved","Tue Sep 13 04:54:17 PDT 2016","Tue Sep 13 05:23:26 PDT 2016","Sun Sep 18 05:23:26 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","1749","100% (72/72)","100% (72/72)","100% (72/72)","466","I don't think anything would eclipse London. There were many dark&#44; dark&#44; days after my comeback but I would say this is my greatest achievement.","Britain's Grainger denied as Poland win double sculls gold.","http://www.channelnewsasia.com/news/sport/olympics-britain-s/3034988.html?cid=cna_flip_070214","I don't think anything would eclipse London&#44;","Grainger hails rowing silver in Rio as unbeaten Kiwi pair cruise.","http://www.businessinsider.com/afp-grainger-hails-rowing-silver-in-rio-as-unbeaten-kiwi-pair-cruise-2016-8","Grainger","CONTAINS","omission"
"3IQ9O0AYW6ZXWIBCWUYD37KU005TI4","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:03 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:03 PDT 2016","","","3SNVL38CI4TA2GXI0DT1FXUNO4AKC2","A2R0YYUAWNT7UD","Approved","Tue Sep 13 05:23:09 PDT 2016","Tue Sep 13 05:23:15 PDT 2016","Sun Sep 18 05:23:15 PDT 2016","Wed Sep 14 07:54:32 PDT 2016","","","6","100% (282/282)","100% (282/282)","100% (242/242)","466","I don't think anything would eclipse London. There were many dark&#44; dark&#44; days after my comeback but I would say this is my greatest achievement.","Britain's Grainger denied as Poland win double sculls gold.","http://www.channelnewsasia.com/news/sport/olympics-britain-s/3034988.html?cid=cna_flip_070214","I don't think anything would eclipse London&#44;","Grainger hails rowing silver in Rio as unbeaten Kiwi pair cruise.","http://www.businessinsider.com/afp-grainger-hails-rowing-silver-in-rio-as-unbeaten-kiwi-pair-cruise-2016-8","Grainger","CONTAINS","omission"
"3UV0D2KX1MJT56UWGLRKS2VA49X4FT","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","35H6S234SA1I4G3EJZCSR8JVVRV650","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:06:36 PDT 2016","Tue Sep 13 05:06:41 PDT 2016","Sun Sep 18 05:06:41 PDT 2016","Wed Sep 14 07:52:37 PDT 2016","","","5","100% (417/417)","100% (417/417)","100% (417/417)","245","She was believed to have been killed by a Russian air strike in Raqqa&#44; the group's stronghold in the country.","London schoolgirl who joined ISIL killed in Syria.","http://www.euronews.com/2016/08/12/london-schoolgirl-who-joined-isil-killed-in-syria?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+euronews%2Fen%2Fnews+%28euronews+-+news+-+en%29","She was believed to have been killed by a Russian air strike in Raqqa","London schoolgirl who fled home to join Islamic State killed in air strike.","http://www.deccanchronicle.com/world/europe/120816/london-schoolgirl-who-left-to-join-islamic-state-killed-in-air-strike.html","iTv","CONTAINS","same"
"3UV0D2KX1MJT56UWGLRKS2VA49X4FT","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3C44YUNSI1QLIZ0CD1TKVKY43DADPC","A3GLUDQZGEJL5G","Approved","Tue Sep 13 04:51:26 PDT 2016","Tue Sep 13 04:52:04 PDT 2016","Sun Sep 18 04:52:04 PDT 2016","Wed Sep 14 07:52:37 PDT 2016","","","38","100% (165/165)","100% (150/150)","100% (148/148)","245","She was believed to have been killed by a Russian air strike in Raqqa&#44; the group's stronghold in the country.","London schoolgirl who joined ISIL killed in Syria.","http://www.euronews.com/2016/08/12/london-schoolgirl-who-joined-isil-killed-in-syria?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+euronews%2Fen%2Fnews+%28euronews+-+news+-+en%29","She was believed to have been killed by a Russian air strike in Raqqa","London schoolgirl who fled home to join Islamic State killed in air strike.","http://www.deccanchronicle.com/world/europe/120816/london-schoolgirl-who-left-to-join-islamic-state-killed-in-air-strike.html","iTv","CONTAINS","same"
"3UV0D2KX1MJT56UWGLRKS2VA49X4FT","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3DPNQGW4LLG08XZE5UTIMGDHVV6641","A2R0YYUAWNT7UD","Approved","Tue Sep 13 05:17:11 PDT 2016","Tue Sep 13 05:17:21 PDT 2016","Sun Sep 18 05:17:21 PDT 2016","Wed Sep 14 07:52:37 PDT 2016","","","10","100% (282/282)","100% (282/282)","100% (242/242)","245","She was believed to have been killed by a Russian air strike in Raqqa&#44; the group's stronghold in the country.","London schoolgirl who joined ISIL killed in Syria.","http://www.euronews.com/2016/08/12/london-schoolgirl-who-joined-isil-killed-in-syria?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+euronews%2Fen%2Fnews+%28euronews+-+news+-+en%29","She was believed to have been killed by a Russian air strike in Raqqa","London schoolgirl who fled home to join Islamic State killed in air strike.","http://www.deccanchronicle.com/world/europe/120816/london-schoolgirl-who-left-to-join-islamic-state-killed-in-air-strike.html","iTv","CONTAINS","same"
"3UV0D2KX1MJT56UWGLRKS2VA49X4FT","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3G5F9DBFOPYFZZ2AL9L9SX2KHTDVHX","A3GOI327COFGY5","Approved","Tue Sep 13 05:08:16 PDT 2016","Tue Sep 13 05:10:51 PDT 2016","Sun Sep 18 05:10:51 PDT 2016","Wed Sep 14 07:52:37 PDT 2016","","","155","100% (78/78)","100% (78/78)","100% (78/78)","245","She was believed to have been killed by a Russian air strike in Raqqa&#44; the group's stronghold in the country.","London schoolgirl who joined ISIL killed in Syria.","http://www.euronews.com/2016/08/12/london-schoolgirl-who-joined-isil-killed-in-syria?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+euronews%2Fen%2Fnews+%28euronews+-+news+-+en%29","She was believed to have been killed by a Russian air strike in Raqqa","London schoolgirl who fled home to join Islamic State killed in air strike.","http://www.deccanchronicle.com/world/europe/120816/london-schoolgirl-who-left-to-join-islamic-state-killed-in-air-strike.html","iTv","CONTAINS","same"
"3UV0D2KX1MJT56UWGLRKS2VA49X4FT","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:08 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:08 PDT 2016","","","3RXPCZQMQPCLDRR1UPJ209J3DPH1G3","A3RLCGRXA34GC0","Approved","Tue Sep 13 04:44:39 PDT 2016","Tue Sep 13 04:45:29 PDT 2016","Sun Sep 18 04:45:29 PDT 2016","Wed Sep 14 07:52:37 PDT 2016","","","50","100% (6/6)","100% (3/3)","100% (3/3)","245","She was believed to have been killed by a Russian air strike in Raqqa&#44; the group's stronghold in the country.","London schoolgirl who joined ISIL killed in Syria.","http://www.euronews.com/2016/08/12/london-schoolgirl-who-joined-isil-killed-in-syria?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+euronews%2Fen%2Fnews+%28euronews+-+news+-+en%29","She was believed to have been killed by a Russian air strike in Raqqa","London schoolgirl who fled home to join Islamic State killed in air strike.","http://www.deccanchronicle.com/world/europe/120816/london-schoolgirl-who-left-to-join-islamic-state-killed-in-air-strike.html","iTv","CONTAINS","same"
